13230	0.019192	-0.047702	9.810699	0.010285	0.006491	-0.028564	0.301575	0.162462	-0.632371	-0.330410	-0.123605	0.058661	
13231	0.033594	-0.051261	9.827603	0.003397	0.009823	-0.013272	0.300113	0.162869	-0.633581	-0.333081	-0.121688	0.059459	
13232	0.030256	-0.042343	9.801638	-0.002143	0.010104	-0.009049	0.300462	0.162597	-0.632160	-0.338371	-0.119435	0.062312	
13233	0.019538	-0.044318	9.781068	0.002777	0.005406	-0.008504	0.300993	0.164320	-0.631510	-0.340900	-0.119269	0.062977	
13234	0.025018	-0.040681	9.781173	-0.005060	0.012128	-0.013277	0.299216	0.162611	-0.632081	-0.347650	-0.115605	0.061936	
13235	0.019253	-0.036765	9.807035	-0.001460	-0.002058	-0.011898	0.298785	0.161165	-0.634901	-0.352016	-0.119745	0.062889	
13236	0.026722	-0.049745	9.790432	0.001483	0.001939	-0.010598	0.298793	0.161882	-0.632860	-0.355404	-0.121982	0.065120	
13237	0.032197	-0.036949	9.792424	0.005499	-0.003495	-0.005828	0.299156	0.161384	-0.633099	-0.355708	-0.127596	0.070135	
13238	0.037425	-0.044097	9.812868	0.004972	0.011974	-0.011172	0.300446	0.161361	-0.632537	-0.356708	-0.124623	0.073953	
13239	0.033982	-0.035094	9.796167	-0.001017	0.004393	-0.021688	0.299516	0.163366	-0.633096	-0.360582	-0.125865	0.067030	
13240	0.004819	-0.040504	9.791957	0.010375	0.009947	-0.008529	0.300199	0.160347	-0.630752	-0.358224	-0.122167	0.071730	
13241	0.015585	-0.047723	9.806933	-0.003809	0.009929	-0.020127	0.299796	0.160878	-0.632943	-0.364398	-0.119195	0.069890	
13242	0.026428	-0.034862	9.818280	0.004395	0.014696	-0.023056	0.300334	0.161856	-0.632289	-0.365045	-0.114182	0.064656	
13243	0.015465	-0.018331	9.821868	0.005715	-0.007051	-0.014783	0.301318	0.162095	-0.632507	-0.363970	-0.120986	0.062580	
13244	0.021136	-0.027664	9.803395	0.007578	-0.003937	-0.001079	0.300627	0.161967	-0.631639	-0.362401	-0.126204	0.069164	
13245	0.030193	-0.042292	9.807196	0.011069	0.000666	-0.012710	0.299788	0.161871	-0.632949	-0.359691	-0.129294	0.070350	
13246	0.006601	-0.040477	9.795693	0.003778	0.007836	-0.005085	0.300198	0.160992	-0.632545	-0.361083	-0.126844	0.076111	
13247	0.019414	-0.029571	9.794093	0.008364	0.004752	-0.002173	0.300000	0.161975	-0.631664	-0.359201	-0.126926	0.081450	
13248	0.035670	-0.040484	9.807294	0.001512	0.004465	-0.000056	0.300323	0.160990	-0.632540	-0.361886	-0.128108	0.091505	
13249	0.041023	-0.062378	9.814713	0.008824	0.005679	-0.011147	0.301075	0.162741	-0.634181	-0.361618	-0.128936	0.095463	
13250	0.040829	-0.051237	9.833282	-0.000243	0.003116	-0.019308	0.299357	0.161739	-0.631943	-0.365865	-0.131233	0.093758	
13251	0.037243	-0.051274	9.827663	0.009594	-0.002078	-0.019292	0.299595	0.162234	-0.632064	-0.364441	-0.136262	0.091385	
13252	0.037489	-0.044148	9.807310	0.006148	0.009038	-0.014326	0.300022	0.160235	-0.631525	-0.364595	-0.134879	0.094485	
13253	0.019611	-0.026067	9.777431	-0.000559	0.001751	-0.004264	0.301539	0.161478	-0.633006	-0.367539	-0.136602	0.100049	
13254	0.030214	-0.029492	9.807244	0.001880	0.009128	-0.005881	0.299286	0.162993	-0.632847	-0.369240	-0.134713	0.101431	
13255	0.008496	-0.036878	9.790178	0.006000	-0.016586	0.000033	0.299722	0.162505	-0.633850	-0.368999	-0.146241	0.106935	
13256	0.026526	-0.027616	9.810897	0.013255	0.000416	-0.012974	0.299311	0.161005	-0.632707	-0.364051	-0.149005	0.106783	
13257	0.006513	-0.042237	9.803098	0.003500	0.011591	-0.018556	0.300745	0.162959	-0.631640	-0.365579	-0.144202	0.102011	
13258	0.015610	-0.033095	9.806989	0.001452	0.016212	-0.025962	0.299947	0.161986	-0.632432	-0.367708	-0.137380	0.093454	
13259	0.026474	-0.033068	9.814582	0.012775	0.003781	-0.016946	0.298919	0.160765	-0.632977	-0.363346	-0.138346	0.091756	
13260	0.015691	-0.047808	9.797669	0.007229	0.002228	-0.011923	0.299156	0.160269	-0.633221	-0.363076	-0.139540	0.094770	
13261	0.006528	-0.033095	9.803132	0.009889	0.005967	-0.010094	0.299385	0.162997	-0.633227	-0.360428	-0.138039	0.093003	
13262	0.019359	-0.036851	9.797771	0.004963	0.011719	-0.010643	0.298652	0.162234	-0.631206	-0.360845	-0.134024	0.092469	
13263	0.021057	-0.049572	9.807017	-0.009438	0.000899	-0.021667	0.300447	0.162228	-0.632414	-0.370200	-0.136376	0.088414	
13264	0.008517	-0.036895	9.788326	0.001858	0.012896	-0.018561	0.300277	0.160256	-0.633305	-0.372244	-0.131104	0.087107	
13265	0.019108	-0.047634	9.818110	0.006668	0.004860	-0.011934	0.299702	0.161765	-0.634230	-0.372139	-0.131080	0.088500	
13266	0.035664	-0.044141	9.807280	0.013534	-0.005440	0.001034	0.299733	0.161139	-0.633842	-0.367926	-0.137857	0.098778	
13267	0.037400	-0.058725	9.812813	0.008799	0.007008	-0.010362	0.300357	0.162223	-0.631907	-0.367305	-0.137581	0.102710	
13268	0.019099	-0.027487	9.821893	-0.003012	-0.002309	-0.028252	0.300410	0.162608	-0.632929	-0.371588	-0.141629	0.091974	
13269	0.019293	-0.038628	9.803323	0.003318	0.014337	-0.010918	0.299620	0.161758	-0.633594	-0.372869	-0.136065	0.092939	
13270	0.037483	-0.047805	9.807296	0.020511	0.002376	-0.009030	0.300629	0.160604	-0.631759	-0.364846	-0.138459	0.099296	
13271	0.033691	-0.044015	9.820219	0.005619	0.009994	-0.002722	0.300290	0.161865	-0.632929	-0.365215	-0.136228	0.106466	
13272	0.030196	-0.040463	9.807203	0.007228	-0.005908	-0.009512	0.298581	0.161381	-0.632355	-0.364446	-0.142932	0.108586	
13273	0.032121	-0.044212	9.797955	0.014188	0.004465	-0.006925	0.300171	0.162113	-0.632808	-0.359933	-0.143730	0.112743	
13274	0.033808	-0.062419	9.807179	0.000473	0.020171	-0.006984	0.300987	0.162363	-0.633672	-0.364368	-0.135647	0.118854	
13275	0.023018	-0.044195	9.795951	-0.000846	0.011549	-0.019081	0.300744	0.161373	-0.633676	-0.368420	-0.132012	0.117007	
13276	0.026620	-0.022199	9.803507	0.013768	0.001753	-0.011925	0.300334	0.160740	-0.632410	-0.362792	-0.134203	0.117984	
13277	0.017695	-0.029649	9.784799	0.001261	0.006627	-0.014312	0.299571	0.163503	-0.634117	-0.364810	-0.133072	0.113148	
13278	0.035682	-0.058803	9.803518	0.004276	-0.008244	-0.023483	0.301226	0.162337	-0.632001	-0.366758	-0.141529	0.109881	
13279	0.017509	-0.064288	9.795784	0.000566	-0.002280	0.007888	0.299776	0.161254	-0.633202	-0.371168	-0.145294	0.124677	
13280	0.015409	-0.051244	9.821742	0.008540	0.003139	-0.022480	0.298820	0.161752	-0.632475	-0.370151	-0.145899	0.119035	
13281	0.026576	-0.047798	9.803409	0.008398	0.000346	-0.015081	0.299006	0.161143	-0.633487	-0.369040	-0.148716	0.119012	
13282	0.028268	-0.051359	9.814543	0.006654	0.002507	-0.010604	0.299898	0.161228	-0.631408	-0.369148	-0.150343	0.122510	
13283	0.026746	-0.047934	9.788587	0.014367	0.002246	-0.014566	0.300774	0.162978	-0.633044	-0.364651	-0.152027	0.121418	
13284	0.022724	-0.042128	9.821898	0.002346	0.006376	-0.014048	0.300234	0.161852	-0.631909	-0.366727	-0.151089	0.121077	
13285	0.013912	-0.033190	9.795842	0.010931	-0.002497	-0.030636	0.299725	0.162132	-0.633848	-0.363328	-0.154779	0.109202	
13286	0.018936	-0.047555	9.814317	0.016774	-0.008959	-0.027660	0.300910	0.161270	-0.632140	-0.357471	-0.162387	0.103024	
13287	0.013707	-0.027591	9.795774	0.004856	0.004997	-0.022173	0.300190	0.163033	-0.633328	-0.357341	-0.161599	0.094673	
13288	0.019069	-0.044000	9.803213	0.013090	0.009482	-0.026419	0.300140	0.162275	-0.632303	-0.353454	-0.158586	0.086900	
13289	0.044536	-0.066004	9.807259	0.009907	0.010449	-0.030642	0.299309	0.162301	-0.633486	-0.352711	-0.156560	0.079536	
13290	0.037283	-0.051365	9.805341	-0.000099	0.011555	-0.021670	0.300354	0.162527	-0.632808	-0.356853	-0.153478	0.076096	
13291	0.030057	-0.058720	9.797780	0.001207	0.016066	-0.020372	0.300326	0.162781	-0.633194	-0.360627	-0.147439	0.073382	
13292	0.019190	-0.047759	9.792082	0.002046	0.004246	-0.017946	0.300303	0.161423	-0.633698	-0.363236	-0.147587	0.072539	
13293	0.019094	-0.029372	9.803268	0.009034	-0.004560	-0.011053	0.300530	0.163284	-0.633828	-0.360751	-0.152729	0.071321	
13294	0.022662	-0.014673	9.812649	0.001810	-0.008196	-0.003381	0.298663	0.160800	-0.632097	-0.361570	-0.160058	0.075469	
13295	0.019111	-0.044034	9.799507	0.007079	0.003410	-0.023750	0.299801	0.162420	-0.633596	-0.361044	-0.160528	0.069026	
13296	0.020957	-0.044058	9.797685	0.007028	0.022605	-0.027000	0.300451	0.161788	-0.633311	-0.360549	-0.150148	0.062286	
13297	0.011782	-0.036659	9.803120	0.020049	0.009882	-0.020885	0.299637	0.162926	-0.634116	-0.352196	-0.146612	0.055667	
13298	0.020858	-0.040316	9.806963	0.015877	0.003529	-0.002387	0.299306	0.161037	-0.631818	-0.346573	-0.147213	0.063058	
13299	0.022755	-0.034888	9.801455	0.008035	0.002641	-0.004752	0.300911	0.162782	-0.633810	-0.345180	-0.148433	0.067265	
13300	0.035626	-0.040507	9.792382	0.006787	-0.004532	-0.007886	0.301220	0.162023	-0.633027	-0.344839	-0.154496	0.072197	
13301	0.033710	-0.044089	9.799749	0.019313	-0.002331	-0.008432	0.297806	0.161947	-0.633543	-0.337554	-0.159114	0.074433	
13302	0.015416	-0.045815	9.803145	0.008475	-0.000355	-0.011599	0.300549	0.160404	-0.632022	-0.336648	-0.161484	0.078500	
13303	0.015553	-0.040432	9.792049	0.007753	0.007895	-0.005830	0.300330	0.163400	-0.633069	-0.335860	-0.159098	0.080663	
13304	0.015220	-0.036502	9.821709	0.013440	0.001479	-0.015040	0.299906	0.161803	-0.633972	-0.331581	-0.160414	0.079184	
13305	0.026307	-0.054964	9.806998	0.012521	0.010386	-0.000304	0.299590	0.160680	-0.633211	-0.328984	-0.157224	0.089877	
13306	0.028229	-0.047725	9.799644	0.001782	0.012821	-0.008222	0.299682	0.162668	-0.633474	-0.332121	-0.152826	0.092423	
13307	0.022637	-0.042117	9.810692	0.000142	0.002838	-0.005011	0.299935	0.161425	-0.633585	-0.335826	-0.153848	0.098015	
13308	0.026453	-0.044095	9.795922	0.010444	0.013267	-0.018519	0.299905	0.161407	-0.632180	-0.333693	-0.149171	0.096169	
13309	0.022755	-0.047705	9.799554	0.016930	0.006712	-0.001610	0.300517	0.163262	-0.632166	-0.328118	-0.148026	0.101912	
13310	0.029924	-0.049458	9.810785	0.003470	0.002299	-0.007650	0.299255	0.160924	-0.632586	-0.330391	-0.149854	0.107153	
13311	0.026347	-0.044010	9.805187	-0.001345	0.007451	-0.013209	0.300189	0.162041	-0.633451	-0.335058	-0.148525	0.107511	
13312	0.026338	-0.036679	9.807068	0.003216	0.014175	-0.024586	0.300854	0.161257	-0.631120	-0.336610	-0.143413	0.102305	
13313	0.042764	-0.034912	9.807346	0.014518	0.013307	-0.017994	0.298480	0.162549	-0.632753	-0.331593	-0.139803	0.097833	
13314	0.011758	-0.025654	9.806868	0.001180	0.012147	-0.017980	0.299118	0.161820	-0.634514	-0.333713	-0.135095	0.092549	
13315	0.029994	-0.033036	9.807142	0.005540	0.009030	-0.017178	0.299335	0.162816	-0.634894	-0.333742	-0.133291	0.088134	
13316	0.015499	-0.034895	9.797629	0.020932	0.003807	-0.022178	0.301034	0.161517	-0.632137	-0.325078	-0.133663	0.083619	
13317	0.008118	-0.032971	9.804927	-0.002969	0.016881	-0.016415	0.300987	0.161899	-0.632780	-0.330068	-0.126113	0.081253	
13318	0.002925	-0.029515	9.780763	0.011515	0.016096	-0.005869	0.301781	0.161137	-0.632233	-0.326531	-0.118771	0.086103	
13319	0.011761	-0.036642	9.804973	0.005494	0.012735	-0.016139	0.298873	0.161673	-0.632605	-0.326874	-0.113992	0.083075	
13320	0.019072	-0.042172	9.803220	0.009024	0.009883	-0.014810	0.300526	0.161152	-0.632282	-0.325518	-0.111327	0.083828	
13321	0.008142	-0.018343	9.804982	0.011841	-0.005119	-0.014746	0.299577	0.161302	-0.633343	-0.321178	-0.116625	0.080847	
13322	0.015447	-0.027530	9.803215	0.010339	0.008429	-0.024830	0.299097	0.161800	-0.632981	-0.318271	-0.114573	0.072232	
13323	0.022780	-0.033077	9.799609	0.015015	0.003710	-0.025604	0.300257	0.162275	-0.632427	-0.313051	-0.115674	0.064411	
13324	0.029927	-0.034813	9.812694	0.009598	0.003306	-0.014254	0.300019	0.161780	-0.632306	-0.311101	-0.117371	0.064240	
13325	0.006454	-0.025769	9.791954	0.017792	0.005271	-0.028514	0.299223	0.162790	-0.632853	-0.303952	-0.116598	0.051740	
13326	0.019039	-0.036652	9.806947	0.010904	0.011569	-0.026690	0.299781	0.161160	-0.632184	-0.301463	-0.112965	0.044958	
13327	0.026508	-0.036816	9.792245	-0.005033	0.015737	-0.021421	0.299426	0.163293	-0.633487	-0.308126	-0.107425	0.038230	
13328	0.022755	-0.047705	9.799554	0.011977	-0.000564	-0.009753	0.299756	0.162157	-0.632446	-0.305629	-0.111011	0.041081	
13329	0.019126	-0.047708	9.797641	0.018791	-0.002351	-0.009487	0.299501	0.160550	-0.632702	-0.299275	-0.115358	0.046069	
13330	0.020991	-0.036761	9.795859	0.016941	-0.002062	-0.024788	0.300483	0.161037	-0.632922	-0.293403	-0.119637	0.041341	
13331	0.021206	-0.035103	9.777338	0.005103	0.003362	-0.007919	0.297780	0.161828	-0.633927	-0.294295	-0.120727	0.042854	
13332	0.019300	-0.033199	9.784726	0.005124	0.002116	-0.021105	0.299089	0.161677	-0.633108	-0.295031	-0.122441	0.037784	
13333	0.006296	-0.043952	9.803001	0.016564	0.003780	-0.021648	0.300053	0.162293	-0.633585	-0.289844	-0.122420	0.032676	
13334	0.011591	-0.036506	9.819796	0.018121	0.001560	-0.030081	0.298064	0.159959	-0.633650	-0.283387	-0.123997	0.024282	
13335	0.022737	-0.033043	9.803315	0.020238	-0.006780	-0.024770	0.300005	0.161807	-0.634351	-0.275611	-0.130950	0.018075	
13336	0.004662	-0.031282	9.788198	-0.000889	0.012922	-0.035922	0.299867	0.159679	-0.632939	-0.279887	-0.125534	0.007497	
13337	0.000876	-0.036652	9.799233	0.003685	-0.000206	-0.016873	0.300907	0.161048	-0.634056	-0.281828	-0.127411	0.007083	
13338	0.022652	-0.032975	9.810727	0.003653	0.009527	-0.018234	0.299846	0.160056	-0.633198	-0.283538	-0.124975	0.007259	
13339	0.026353	-0.040353	9.805201	0.014217	0.007811	-0.015068	0.300452	0.162780	-0.633189	-0.279627	-0.123759	0.006578	
13340	0.020845	-0.047630	9.806935	0.030851	0.012917	-0.017476	0.299559	0.162422	-0.633477	-0.266689	-0.119330	0.004764	
13341	0.026411	-0.044061	9.799628	0.011612	-0.001292	-0.005265	0.300681	0.163401	-0.633439	-0.264719	-0.123368	0.009360	
13342	0.020851	-0.043973	9.806949	0.005021	0.007775	-0.030627	0.300487	0.162772	-0.632676	-0.266500	-0.121916	-0.000138	
13343	0.040951	-0.040408	9.805443	0.010149	0.009605	-0.016392	0.299985	0.162779	-0.632696	-0.265138	-0.120576	-0.001113	
13344	0.015468	-0.040363	9.799461	0.012006	-0.004179	-0.022665	0.299261	0.160178	-0.632582	-0.262725	-0.125656	-0.003612	
13345	0.031830	-0.051362	9.803397	0.000508	0.003381	-0.022162	0.299576	0.160311	-0.633465	-0.267549	-0.127305	-0.003860	
13346	0.030072	-0.036761	9.799717	0.013587	0.006106	-0.023239	0.300354	0.161536	-0.632930	-0.263988	-0.127279	-0.007429	
13347	0.037268	-0.047691	9.807207	0.009931	0.008963	-0.006100	0.300152	0.162421	-0.633965	-0.263218	-0.125997	-0.001221	
13348	0.033564	-0.054958	9.810824	0.020198	0.009783	-0.027744	0.300703	0.162776	-0.633179	-0.256994	-0.124107	-0.007051	
13349	0.030042	-0.055046	9.799647	0.009115	0.004310	-0.017424	0.299915	0.162272	-0.631929	-0.257204	-0.125139	-0.006932	
13350	0.011636	-0.047528	9.814196	0.009552	0.008848	-0.013750	0.299874	0.160917	-0.632690	-0.256727	-0.122481	-0.004390	
13351	0.026262	-0.043942	9.812598	0.003620	0.004824	-0.015312	0.300431	0.162164	-0.633570	-0.259433	-0.123013	-0.003774	
13352	0.008012	-0.032886	9.814191	0.006842	0.004881	-0.013203	0.298725	0.162299	-0.632870	-0.259618	-0.122434	-0.005505	
13353	0.013625	-0.051328	9.799389	0.009229	0.013342	-0.012715	0.299149	0.162780	-0.632089	-0.259518	-0.117357	-0.005281	
13354	0.037477	-0.062507	9.786770	0.008857	0.004745	-0.005553	0.300561	0.161145	-0.631770	-0.260298	-0.118634	0.004872	
13355	0.026438	-0.040421	9.797790	0.007794	0.004981	-0.006873	0.299469	0.161697	-0.634883	-0.260383	-0.119118	0.009820	
13356	0.030187	-0.044177	9.788571	0.017080	0.008186	-0.009004	0.300670	0.161023	-0.632020	-0.255382	-0.117993	0.015950	
13357	0.022591	-0.056728	9.812490	0.000718	0.009646	-0.008471	0.300472	0.161808	-0.634844	-0.260519	-0.115602	0.021825	
13358	0.026338	-0.049496	9.805166	0.005281	0.009543	-0.017972	0.300625	0.162272	-0.632540	-0.262553	-0.113547	0.021109	
13359	0.017332	-0.042233	9.795778	0.006754	-0.004694	-0.018966	0.299559	0.162422	-0.633477	-0.263297	-0.119128	0.017675	
13360	0.026508	-0.036816	9.792245	0.010597	0.015973	-0.013782	0.298637	0.160805	-0.632482	-0.261525	-0.113356	0.018810	
13361	0.019284	-0.042342	9.784692	0.004638	0.011705	-0.014023	0.300133	0.162152	-0.632431	-0.263503	-0.109678	0.019144	
13362	0.033564	-0.054958	9.810824	0.013128	0.005257	-0.026928	0.298342	0.161933	-0.633011	-0.261323	-0.110596	0.012969	
13363	0.030145	-0.044143	9.792277	0.007667	0.001732	-0.012663	0.299530	0.161684	-0.633986	-0.261680	-0.113284	0.015144	
13364	0.019039	-0.036652	9.806947	0.010195	0.000309	-0.003161	0.300389	0.161528	-0.632418	-0.260159	-0.116074	0.022324	
13365	0.021076	-0.036829	9.788448	0.005292	0.001399	-0.016089	0.299248	0.163429	-0.634262	-0.261457	-0.118360	0.018447	
13366	0.035568	-0.036799	9.797955	0.001245	0.017011	-0.009823	0.300162	0.160659	-0.632166	-0.265047	-0.112530	0.023691	
13367	0.031715	-0.043946	9.814542	-0.001805	0.026814	-0.022791	0.299794	0.162298	-0.633723	-0.270731	-0.100989	0.019214	
13368	0.019057	-0.025681	9.806989	0.000294	0.004836	-0.012671	0.300813	0.162530	-0.633429	-0.274087	-0.101390	0.018703	
13369	0.013631	-0.047671	9.799403	0.008172	-0.002620	-0.022141	0.300581	0.161290	-0.633303	-0.274173	-0.105753	0.016302	
13370	0.017365	-0.047752	9.792052	0.009352	0.010189	-0.030113	0.300837	0.161781	-0.633168	-0.273581	-0.102983	0.009019	
13371	0.019124	-0.036720	9.799536	0.003335	0.005172	-0.027449	0.300384	0.162546	-0.634213	-0.275790	-0.103210	0.000918	
13372	0.028384	-0.031371	9.788590	0.006536	0.013116	-0.026694	0.300287	0.161773	-0.632039	-0.275829	-0.099439	-0.005654	
13373	0.017384	-0.036781	9.792093	0.013623	-0.001530	-0.022678	0.299497	0.162038	-0.632583	-0.272138	-0.103428	-0.010857	
13374	0.026338	-0.036679	9.807068	0.007605	0.000723	-0.009492	0.299240	0.159563	-0.632963	-0.271933	-0.106562	-0.004540	
13375	0.030042	-0.042230	9.801549	0.014095	-0.002527	-0.018980	0.300724	0.162276	-0.632920	-0.268340	-0.111756	-0.005862	
13376	0.030084	-0.042264	9.797843	0.014579	0.001717	-0.017416	0.299923	0.162395	-0.631801	-0.264522	-0.114459	-0.007087	
13377	0.015523	-0.033084	9.795783	0.005629	0.012828	-0.009808	0.299387	0.162805	-0.634125	-0.265338	-0.109911	-0.006616	
13378	0.028218	-0.029406	9.803420	0.008976	0.007553	-0.011898	0.299145	0.161170	-0.632336	-0.264010	-0.109183	-0.004821	
13379	0.026237	-0.058570	9.812543	0.009153	0.003760	-0.019004	0.300308	0.164025	-0.633329	-0.264289	-0.110533	-0.007721	
13380	0.026453	-0.044095	9.795922	0.031510	0.001821	-0.019539	0.299780	0.162921	-0.633855	-0.250958	-0.112991	-0.011026	
13381	0.020945	-0.038555	9.799559	0.010597	0.023322	-0.015925	0.299501	0.162657	-0.632458	-0.249427	-0.102807	-0.012933	
13382	0.026344	-0.045839	9.805180	0.004695	-0.003032	-0.012376	0.298551	0.161815	-0.633641	-0.251713	-0.108114	-0.011242	
13383	0.011831	-0.033036	9.799428	0.012655	0.006517	-0.030627	0.300037	0.162173	-0.633841	-0.248658	-0.107098	-0.021347	
13384	0.013531	-0.056745	9.806780	0.014499	0.009120	-0.015866	0.299485	0.161421	-0.632836	-0.245989	-0.104669	-0.019852	
13385	0.022931	-0.044184	9.784745	0.017786	0.002308	-0.014783	0.298549	0.162064	-0.633643	-0.240752	-0.106711	-0.020148	
13386	0.044576	-0.055050	9.805448	0.005864	0.001648	-0.017410	0.299881	0.162156	-0.632441	-0.243020	-0.110371	-0.018914	
13387	0.037368	-0.051433	9.797929	0.006497	-0.007068	-0.018955	0.299300	0.161187	-0.633736	-0.244688	-0.118549	-0.018250	
13388	0.030042	-0.029413	9.803450	0.016959	0.001259	-0.013986	0.299872	0.162282	-0.632570	-0.239080	-0.121426	-0.018448	
13389	0.018839	-0.029168	9.825503	-0.008015	-0.004060	-0.003657	0.299091	0.161429	-0.633107	-0.247800	-0.126622	-0.012684	
13390	0.026374	-0.040370	9.803348	0.006421	0.006893	-0.019544	0.299738	0.161169	-0.632824	-0.248795	-0.125974	-0.013735	
13391	0.041052	-0.031334	9.798066	0.010018	0.007855	-0.009789	0.299293	0.162056	-0.633741	-0.247210	-0.125623	-0.010979	
13392	0.019130	-0.033063	9.799549	0.003468	-0.001899	-0.006312	0.299334	0.161304	-0.633224	-0.249489	-0.129558	-0.006054	
13393	0.021164	-0.035069	9.781044	0.006235	0.000193	-0.008961	0.300298	0.162043	-0.633702	-0.250273	-0.132375	-0.002746	
13394	0.035652	-0.062500	9.786740	0.013940	-0.002424	-0.011857	0.299647	0.162800	-0.633987	-0.248246	-0.137502	0.000614	
13395	0.033713	-0.042260	9.799756	0.012918	0.005921	-0.017433	0.299166	0.162901	-0.631834	-0.245638	-0.137696	-0.001873	
13396	0.026338	-0.036679	9.807068	0.003793	0.014341	-0.013507	0.299464	0.162913	-0.632972	-0.247954	-0.132639	-0.002794	
13397	0.017384	-0.036781	9.792093	0.010382	0.006667	-0.001078	0.300161	0.161899	-0.632045	-0.246500	-0.131480	0.005015	
13398	0.022604	-0.036598	9.814419	-0.005107	0.001088	-0.013706	0.299797	0.161405	-0.631929	-0.253878	-0.133855	0.006206	
13399	0.030032	-0.060532	9.799626	-0.010591	-0.007513	-0.022107	0.299165	0.162430	-0.633748	-0.265678	-0.141568	0.003291	
